deep_temp_c,surface_temp_c,intake_depth_m,pipe_diameter_m,pipe_length_m,vertical_lift_height_m,number_of_pipes,it_load_mw,delta_t_c,hx_pressure_drop_kpa,pipe_roughness_mm,turbine_efficiency,pump_efficiency,required_mass_flow_kg_s,required_volumetric_flow_m3_s,actual_mass_flow_kg_s,actual_volumetric_flow_m3_s,velocity_ms,rho_cold_kgm3,rho_hot_kgm3,buoyancy_pressure_pa,buoyancy_head_m,friction_losses_pa,heat_exchanger_losses_pa,total_losses_pa,net_head_m,turbine_generation_mw,pump_assist_power_mw,pump_energy_mw,aux_energy_mw,hydra_total_power_mw,hydra_net_energy_mw,baseline_cooling_energy_mw,baseline_cooling_fraction,energy_savings_fraction,gravity_assist_fraction,pump_offset_fraction,positive_retrofit_benefit,required_velocity_ms,velocity_margin_ms,natural_velocity_ms,natural_velocity_margin_ms,required_flow_capacity_ratio,actual_cooling_capacity_ratio,natural_cooling_capacity_ratio,pressure_balance_ratio,pump_fraction_of_baseline,pump_fraction_of_hydra_total,classification,failure_mode,constraint_flags,issue_count,cooling_works,passive_natural_feasible,requires_pump_assist,circulation_regime,success_layer,turbine_recovery_active,meets_10pct_target,scenario_family
5.0,24.0,600.0,1.0,750.0,175.0,2,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,0.7801850505917786,1027.6754652782759,1015.8647485191225,20276.047996276542,2.0228380326424586,8672.026802349024,40000.0,48672.02680234902,-2.8329221707100345,0.0,0.050926254777565814,0.050926254777565814,1.6,1.6509262547775658,1.6509262547775658,8.512,0.04256,0.8060471975120341,0.4165852406067868,0.4165852406067868,True,0.7801850505917786,0.28018505059177856,0.0,-0.5,3.845241584319603,1.0,0.0,0.4165852406067868,0.0059828776759358335,0.030847080316393213,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,250.0,4,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.63076863403966,1669.5884464479507,1.63076863403966,0.51908977829326,1027.6754652782759,1019.9337560398063,18986.54190734651,1.8904264441351875,1594.1207134936844,40000.0,41594.120713493685,-2.2509609712800898,0.0,0.053952776207772585,0.053952776207772585,1.6,1.6539527762077726,1.6539527762077726,8.512,0.04256,0.8056916381334853,0.4564717700880986,0.4564717700880986,True,0.51908977829326,0.019089778293259974,0.0,-0.5,5.779347090716836,1.0,0.0,0.4564717700880986,0.0063384370544845615,0.03262050584749884,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,1,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,1.5603701011835571,1027.6754652782759,1015.8647485191225,20276.047996276542,2.0228380326424586,10651.056485995272,40000.0,50651.05648599527,-3.030359882069919,0.0,0.0544755097819463,0.0544755097819463,1.6,1.6544755097819461,1.6544755097819461,8.512,0.04256,0.805630226764339,0.400308491134489,0.400308491134489,True,1.5603701011835571,1.0603701011835571,0.0,-0.5,1.9226207921598015,1.0,0.0,0.400308491134489,0.006399848423630909,0.032926150589636695,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,100.0,1.0,125.0,250.0,4,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.63076863403966,1669.5884464479507,1.63076863403966,0.51908977829326,1027.6754652782759,1019.9337560398063,18986.54190734651,1.8904264441351875,1889.200223041851,40000.0,41889.20022304185,-2.2803410506381145,0.0,0.05465698070833691,0.05465698070833691,1.6,1.6546569807083369,1.6546569807083369,8.512,0.04256,0.8056089073415958,0.4532562523574429,0.4532562523574429,True,0.51908977829326,0.019089778293259974,0.0,-0.5,5.779347090716836,1.0,0.0,0.4532562523574429,0.006421167846374167,0.03303221232290633,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,300.0,1.0,375.0,250.0,4,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.63076863403966,1669.5884464479507,1.63076863403966,0.51908977829326,1027.6754652782759,1019.9337560398063,18986.54190734651,1.8904264441351875,2872.798588202406,40000.0,42872.79858820241,-2.3782746484981954,0.0,0.057004329043551336,0.057004329043551336,1.6,1.6570043290435514,1.6570043290435514,8.512,0.04256,0.805333138035297,0.4428575351405019,0.4428575351405019,True,0.51908977829326,0.019089778293259974,0.0,-0.5,5.779347090716836,1.0,0.0,0.4428575351405019,0.006696937152672854,0.034402039900798036,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,1000.0,1.0,1250.0,175.0,2,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,0.7801850505917786,1027.6754652782759,1015.8647485191225,20276.047996276542,2.0228380326424586,12855.333237521008,40000.0,52855.33323752101,-3.25026934609736,0.0,0.058428730067646005,0.058428730067646005,1.6,1.658428730067646,1.658428730067646,8.512,0.04256,0.8051657976894213,0.3836140414659794,0.3836140414659794,True,0.7801850505917786,0.28018505059177856,0.0,-0.5,3.845241584319603,1.0,0.0,0.3836140414659794,0.006864277498548638,0.03523137835730978,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,100.0,1.0,125.0,175.0,1,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,1.5603701011835571,1027.6754652782759,1015.8647485191225,20276.047996276542,2.0228380326424586,12957.528784952552,40000.0,52957.52878495255,-3.2604648753321097,0.0,0.05861201082444522,0.05861201082444522,1.6,1.658612010824445,1.658612010824445,8.512,0.04256,0.8051442656456244,0.38287375679126884,0.38287375679126884,True,1.5603701011835571,1.0603701011835571,0.0,-0.5,1.9226207921598015,1.0,0.0,0.38287375679126884,0.006885809542345538,0.03533798769207694,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,600.0,1.0,750.0,250.0,4,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.63076863403966,1669.5884464479507,1.63076863403966,0.51908977829326,1027.6754652782759,1019.9337560398063,18986.54190734651,1.8904264441351875,4348.196135943239,40000.0,44348.19613594324,-2.5251750452883175,0.0,0.060525351546372966,0.060525351546372966,1.6,1.660525351546373,1.660525351546373,8.512,0.04256,0.804919484075849,0.4281243333809091,0.4281243333809091,True,0.51908977829326,0.019089778293259974,0.0,-0.5,5.779347090716836,1.0,0.0,0.4281243333809091,0.007110591112120884,0.03644951971977327,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,300.0,1.0,375.0,250.0,1,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,1.5603701011835571,1027.6754652782759,1015.8647485191225,28965.78285182363,2.8897686180606548,22952.24208043411,40000.0,62952.24208043411,-3.3906559273834085,0.0,0.0609524008129432,0.0609524008129432,1.6,1.6609524008129433,1.6609524008129433,8.512,0.04256,0.8048693138142688,0.46012313294281143,0.46012313294281143,True,1.5603701011835571,1.0603701011835571,0.0,-0.5,1.9226207921598015,1.0,0.0,0.46012313294281143,0.007160761373701034,0.03669725922495456,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,250.0,2,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.63076863403966,1669.5884464479507,1.63076863403966,1.03817955658652,1027.6754652782759,1019.9337560398063,18986.54190734651,1.8904264441351875,5944.56128347749,40000.0,45944.56128347749,-2.684119781202909,0.0,0.06433506209916265,0.06433506209916265,1.6,1.6643350620991628,1.6643350620991628,8.512,0.04256,0.8044719146969969,0.4132489543256216,0.4132489543256216,True,1.03817955658652,0.53817955658652,0.0,-0.5,2.889673545358418,1.0,0.0,0.4132489543256216,0.007558160490973055,0.038655114324166955,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
