deep_temp_c,surface_temp_c,intake_depth_m,pipe_diameter_m,pipe_length_m,vertical_lift_height_m,number_of_pipes,it_load_mw,delta_t_c,hx_pressure_drop_kpa,pipe_roughness_mm,turbine_efficiency,pump_efficiency,mass_flow_kg_s,volumetric_flow_m3_s,velocity_ms,rho_cold_kgm3,rho_hot_kgm3,buoyancy_pressure_pa,buoyancy_head_m,friction_losses_pa,heat_exchanger_losses_pa,total_losses_pa,net_head_m,turbine_generation_mw,pump_energy_mw,aux_energy_mw,hydra_net_energy_mw,baseline_cooling_energy_mw,baseline_cooling_fraction,energy_savings_fraction,gravity_assist_fraction,pump_offset_fraction,required_velocity_ms,natural_velocity_ms,required_flow_capacity_ratio,natural_cooling_capacity_ratio,pressure_balance_ratio,classification,failure_mode,constraint_flags,issue_count,cooling_works,passive_natural_feasible,requires_pump_assist,circulation_regime,success_layer,turbine_recovery_active,meets_10pct_target,scenario_family
5.0,24.0,30.0,1.0,50.0,175.0,2,100.0,30.0,40.0,0.045,0.85,0.82,834.7942232239753,0.8148555234213776,0.5187531378329837,1027.7435,1021.1945000000001,11242.995749999962,1.1187014931637718,1298.1987488498853,40000.0,41298.198748849885,-2.990555295029245,0.0,0.035839972933410166,0.8,0.8358399729334102,3.5893333333333337,0.03589333333333333,0.767132251225833,0.2722393734015595,0.2722393734015595,0.5187531378329837,0.0,5.7830975491195415,0.0,0.2722393734015595,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,2,100.0,40.0,40.0,0.045,0.85,0.82,626.0956674179814,0.6122481449984783,0.3897692747014052,1027.7435,1017.4915,17600.121000000116,1.7544194187954063,754.5974187555014,40000.0,40754.597418755504,-2.3080899876259093,0.0,0.020745783271893654,0.8,0.8207457832718936,3.5893333333333337,0.03589333333333333,0.7713375418076077,0.4318560877723316,0.4318560877723316,0.3897692747014052,0.0,7.696861181010849,0.0,0.4318560877723316,FAIL,VELOCITY_TOO_LOW,VELOCITY_TOO_LOW|INSUFFICIENT_NATURAL_CIRCULATION,2,False,False,False,INFEASIBLE,NO_VALID_LAYER,False,False,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,2,150.0,30.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2222832851320662,0.7781297067494756,1027.7435,1021.1945000000001,11242.995749999962,1.1187014931637718,2807.980821309943,40000.0,42807.980821309946,-3.1407817556959197,0.0,0.05646051753381278,1.2,1.2564605175338126,5.884,0.03922666666666667,0.7864615027984683,0.26263784309123883,0.26263784309123883,0.7781297067494756,0.0,3.855398366079694,0.0,0.26263784309123883,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,2,150.0,40.0,40.0,0.045,0.85,0.82,939.1435011269722,0.9183722174977175,0.5846539120521078,1027.7435,1017.4915,17600.121000000116,1.7544194187954063,1626.4161067761495,40000.0,41626.41610677615,-2.394994824014941,0.0,0.03229036377872849,1.2,1.2322903637787286,5.884,0.03922666666666667,0.7905692787595634,0.42281134544117244,0.42281134544117244,0.5846539120521078,0.0,5.131240787340566,0.0,0.42281134544117244,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,2,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.6297110468427551,1.0375062756659674,1027.7435,1021.1945000000001,11242.995749999962,1.1187014931637718,4869.063900082228,40000.0,44869.06390008223,-3.3458638146976005,0.0,0.08019625569669718,1.6,1.6801962556966972,8.512,0.04256,0.8026085225920233,0.25057344131441434,0.25057344131441434,1.0375062756659674,0.0,2.8915487745597708,0.0,0.25057344131441434,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,2,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2244962899969567,0.7795385494028104,1027.7435,1017.4915,17600.121000000116,1.7544194187954063,2813.06481067122,40000.0,42813.06481067122,-2.5132826204114473,0.0,0.04518022852107585,1.6,1.6451802285210757,8.512,0.04256,0.8067222475891593,0.41109229338828507,0.41109229338828507,0.7795385494028104,0.0,3.8484305905054246,0.0,0.41109229338828507,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,4,50.0,30.0,40.0,0.045,0.85,0.82,417.39711161198767,0.4074277617106888,0.12968828445824593,1027.7435,1021.1945000000001,11242.995749999962,1.1187014931637718,96.37382026740369,40000.0,40096.37382026741,-2.870971211567622,0.0,0.01720341548043123,0.4,0.4172034154804312,1.6280000000000003,0.032560000000000006,0.743732545773691,0.2803993149205177,0.2803993149205177,0.12968828445824593,0.0,23.132390196478166,0.0,0.2803993149205177,FAIL,VELOCITY_TOO_LOW,VELOCITY_TOO_LOW|INSUFFICIENT_NATURAL_CIRCULATION,2,False,False,False,INFEASIBLE,NO_VALID_LAYER,False,False,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,4,50.0,40.0,40.0,0.045,0.85,0.82,313.0478337089907,0.3061240724992392,0.0974423186753513,1027.7435,1017.4915,17600.121000000116,1.7544194187954063,56.6887920678051,40000.0,40056.688792067805,-2.2385208950494593,0.0,0.010060238029555621,0.4,0.41006023802955566,1.6280000000000003,0.032560000000000006,0.7481202469105924,0.43938032650081066,0.43938032650081066,0.0974423186753513,0.0,30.787444724043397,0.0,0.43938032650081066,FAIL,VELOCITY_TOO_LOW,VELOCITY_TOO_LOW|INSUFFICIENT_NATURAL_CIRCULATION,2,False,False,False,INFEASIBLE,NO_VALID_LAYER,False,False,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,4,100.0,30.0,40.0,0.045,0.85,0.82,834.7942232239753,0.8148555234213776,0.25937656891649186,1027.7435,1021.1945000000001,11242.995749999962,1.1187014931637718,351.1967529214975,40000.0,40351.196752921496,-2.8963266240921266,0.0,0.03471070004501019,0.8,0.8347107000450102,3.5893333333333337,0.03589333333333333,0.7674468703440722,0.2786285576322083,0.2786285576322083,0.25937656891649186,0.0,11.566195098239083,0.0,0.2786285576322083,FAIL,VELOCITY_TOO_LOW,VELOCITY_TOO_LOW|INSUFFICIENT_NATURAL_CIRCULATION,2,False,False,False,INFEASIBLE,NO_VALID_LAYER,False,False,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,4,100.0,40.0,40.0,0.045,0.85,0.82,626.0956674179814,0.6122481449984783,0.1948846373507026,1027.7435,1017.4915,17600.121000000116,1.7544194187954063,205.35381410327724,40000.0,40205.35381410328,-2.2533401568917317,0.0,0.020253675889307404,0.8,0.8202536758893074,3.5893333333333337,0.03589333333333333,0.7714746445330682,0.43775565516417186,0.43775565516417186,0.1948846373507026,0.0,15.393722362021698,0.0,0.43775565516417186,FAIL,VELOCITY_TOO_LOW,VELOCITY_TOO_LOW|INSUFFICIENT_NATURAL_CIRCULATION,2,False,False,False,INFEASIBLE,NO_VALID_LAYER,False,False,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,4,150.0,30.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2222832851320662,0.3890648533747378,1027.7435,1021.1945000000001,11242.995749999962,1.1187014931637718,753.2336516519326,40000.0,40753.233651651935,-2.936330132847049,0.0,0.05278517638164876,1.2,1.2527851763816487,5.884,0.03922666666666667,0.7870861358970686,0.2758798441886151,0.2758798441886151,0.3890648533747378,0.0,7.710796732159388,0.0,0.2758798441886151,FAIL,VELOCITY_TOO_LOW,VELOCITY_TOO_LOW|INSUFFICIENT_NATURAL_CIRCULATION,2,False,False,False,INFEASIBLE,NO_VALID_LAYER,False,False,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,4,150.0,40.0,40.0,0.045,0.85,0.82,939.1435011269722,0.9183722174977175,0.2923269560260539,1027.7435,1017.4915,17600.121000000116,1.7544194187954063,438.91396041670964,40000.0,40438.91396041671,-2.2766219545651096,0.0,0.030694409174676654,1.2,1.2306944091746768,5.884,0.03922666666666667,0.790840515096078,0.4352273411008972,0.4352273411008972,0.2923269560260539,0.0,10.262481574681132,0.0,0.4352273411008972,FAIL,VELOCITY_TOO_LOW,VELOCITY_TOO_LOW|INSUFFICIENT_NATURAL_CIRCULATION,2,False,False,False,INFEASIBLE,NO_VALID_LAYER,False,False,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,4,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.6297110468427551,0.5187531378329837,1027.7435,1021.1945000000001,11242.995749999962,1.1187014931637718,1298.1987488498853,40000.0,41298.198748849885,-2.990555295029245,0.0,0.07167994586682033,1.6,1.6716799458668203,8.512,0.04256,0.803609028916022,0.2722393734015595,0.2722393734015595,0.5187531378329837,0.0,5.7830975491195415,0.0,0.2722393734015595,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,4,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2244962899969567,0.3897692747014052,1027.7435,1017.4915,17600.121000000116,1.7544194187954063,754.5974187555014,40000.0,40754.597418755504,-2.3080899876259093,0.0,0.04149156654378731,1.6,1.6414915665437873,8.512,0.04256,0.8071555960357393,0.4318560877723316,0.4318560877723316,0.3897692747014052,0.0,7.696861181010849,0.0,0.4318560877723316,FAIL,VELOCITY_TOO_LOW,VELOCITY_TOO_LOW|INSUFFICIENT_NATURAL_CIRCULATION,2,False,False,False,INFEASIBLE,NO_VALID_LAYER,False,False,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,10,50.0,30.0,40.0,0.045,0.85,0.82,417.39711161198767,0.4074277617106888,0.05187531378329838,1027.7435,1021.1945000000001,11242.995749999962,1.1187014931637718,17.836335784713242,40000.0,40017.83633578471,-2.863156568289818,0.0,0.01715658862455829,0.4,0.4171565886245583,1.6280000000000003,0.032560000000000006,0.7437613091986743,0.28094961595777884,0.28094961595777884,0.05187531378329838,0.0,57.83097549119541,0.0,0.28094961595777884,FAIL,VELOCITY_TOO_LOW,VELOCITY_TOO_LOW|INSUFFICIENT_NATURAL_CIRCULATION,2,False,False,False,INFEASIBLE,NO_VALID_LAYER,False,False,stage_2_candidates
