deep_temp_c,surface_temp_c,intake_depth_m,pipe_diameter_m,pipe_length_m,vertical_lift_height_m,number_of_pipes,it_load_mw,delta_t_c,hx_pressure_drop_kpa,pipe_roughness_mm,turbine_efficiency,pump_efficiency,required_mass_flow_kg_s,required_volumetric_flow_m3_s,actual_mass_flow_kg_s,actual_volumetric_flow_m3_s,velocity_ms,rho_cold_kgm3,rho_hot_kgm3,buoyancy_pressure_pa,buoyancy_head_m,friction_losses_pa,heat_exchanger_losses_pa,total_losses_pa,net_head_m,turbine_generation_mw,pump_assist_power_mw,pump_energy_mw,aux_energy_mw,hydra_total_power_mw,hydra_net_energy_mw,baseline_cooling_energy_mw,baseline_cooling_fraction,energy_savings_fraction,gravity_assist_fraction,pump_offset_fraction,positive_retrofit_benefit,required_velocity_ms,velocity_margin_ms,natural_velocity_ms,natural_velocity_margin_ms,required_flow_capacity_ratio,actual_cooling_capacity_ratio,natural_cooling_capacity_ratio,pressure_balance_ratio,pump_fraction_of_baseline,pump_fraction_of_hydra_total,classification,failure_mode,constraint_flags,issue_count,cooling_works,passive_natural_feasible,requires_pump_assist,circulation_regime,success_layer,turbine_recovery_active,meets_10pct_target,scenario_family
5.0,24.0,600.0,1.0,750.0,250.0,2,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,0.7801850505917786,1027.6754652782759,1015.8647485191225,28965.78285182363,2.8897686180606548,9299.522767624821,40000.0,49299.52276762482,-2.028593661599938,0.0,0.036467178208747106,0.036467178208747106,1.6,1.6364671782087472,1.6364671782087472,8.512,0.04256,0.8077458672217167,0.5875469218709267,0.5875469218709267,True,0.7801850505917786,0.28018505059177856,0.0,-0.5,3.845241584319603,1.0,0.0,0.5875469218709267,0.004284207966253184,0.022284087755834823,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,30.0,1.0,50.0,175.0,2,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,0.7801850505917786,1027.6754652782759,1015.8647485191225,20276.047996276542,2.0228380326424586,2815.3977931082486,40000.0,42815.39779310825,-2.2486361251677813,0.0,0.04042278937145359,0.04042278937145359,1.6,1.6404227893714536,1.6404227893714536,8.512,0.04256,0.8072811572636921,0.4735690672373074,0.4735690672373074,True,0.7801850505917786,0.28018505059177856,0.0,-0.5,3.845241584319603,1.0,0.0,0.4735690672373074,0.004748917924277912,0.0246416897115542,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,100.0,1.0,125.0,175.0,2,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,0.7801850505917786,1027.6754652782759,1015.8647485191225,20276.047996276542,2.0228380326424586,3442.893758384046,40000.0,43442.893758384045,-2.31123820147588,0.0,0.04154816066496561,0.04154816066496561,1.6,1.6415481606649656,1.6415481606649656,8.512,0.04256,0.8071489472903001,0.4667287614182807,0.4667287614182807,True,0.7801850505917786,0.28018505059177856,0.0,-0.5,3.845241584319603,1.0,0.0,0.4667287614182807,0.0048811278976698316,0.025310351325991614,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,30.0,0.5,50.0,175.0,10,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,0.6241480404734228,1027.6754652782759,1015.8647485191225,20276.047996276542,2.0228380326424586,3443.5609323354192,40000.0,43443.56093233542,-2.311304762022762,0.0,0.0415493571960259,0.0415493571960259,1.6,1.641549357196026,1.641549357196026,8.512,0.04256,0.8071488067203917,0.46672159374451516,0.46672159374451516,True,0.6241480404734228,0.12414804047342276,0.0,-0.5,4.806551980399503,1.0,0.0,0.46672159374451516,0.004881268467578231,0.02531106178068106,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,30.0,1.0,50.0,250.0,1,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,1.5603701011835571,1027.6754652782759,1015.8647485191225,28965.78285182363,2.8897686180606548,12957.528784952552,40000.0,52957.52878495255,-2.3935342899139136,0.0,0.043027562962114484,0.043027562962114484,1.6,1.6430275629621145,1.6430275629621145,8.512,0.04256,0.806975145328699,0.5469625097018127,0.5469625097018127,True,1.5603701011835571,1.0603701011835571,0.0,-0.5,1.9226207921598015,1.0,0.0,0.5469625097018127,0.005054929859270968,0.02618797391599609,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,100.0,0.5,125.0,175.0,10,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,0.6241480404734228,1027.6754652782759,1015.8647485191225,20276.047996276542,2.0228380326424586,4392.393798360644,40000.0,44392.393798360645,-2.4059649841907813,0.0,0.04325102434426997,0.04325102434426997,1.6,1.64325102434427,1.64325102434427,8.512,0.04256,0.8069488928166976,0.4567459932071812,0.4567459932071812,True,0.6241480404734228,0.12414804047342276,0.0,-0.5,4.806551980399503,1.0,0.0,0.4567459932071812,0.0050811823712723185,0.026320400050582077,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,600.0,0.5,750.0,250.0,10,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,0.6241480404734228,1027.6754652782759,1015.8647485191225,28965.78285182363,2.8897686180606548,13248.167214596067,40000.0,53248.16721459607,-2.422529805674103,0.0,0.04354880319888393,0.04354880319888393,1.6,1.643548803198884,1.643548803198884,8.512,0.04256,0.8069139093986273,0.5439770862927222,0.5439770862927222,True,0.6241480404734228,0.12414804047342276,0.0,-0.5,4.806551980399503,1.0,0.0,0.5439770862927222,0.005116165789342567,0.02649681172480166,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,1000.0,1.0,1250.0,250.0,2,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,0.7801850505917786,1027.6754652782759,1015.8647485191225,28965.78285182363,2.8897686180606548,13482.829202796805,40000.0,53482.829202796805,-2.4459408369872624,0.0,0.04396965349882729,0.04396965349882729,1.6,1.6439696534988273,1.6439696534988273,8.512,0.04256,0.8068644673991039,0.5415903250366738,0.5415903250366738,True,0.7801850505917786,0.28018505059177856,0.0,-0.5,3.845241584319603,1.0,0.0,0.5415903250366738,0.005165607788865988,0.02674602502865401,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,300.0,1.0,375.0,175.0,2,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,0.7801850505917786,1027.6754652782759,1015.8647485191225,20276.047996276542,2.0228380326424586,5534.546975970037,40000.0,45534.546975970035,-2.5199117891695417,0.0,0.04529939831000569,0.04529939831000569,1.6,1.6452993983100057,1.6452993983100057,8.512,0.04256,0.8067082473789937,0.4452893317897031,0.4452893317897031,True,0.7801850505917786,0.28018505059177856,0.0,-0.5,3.845241584319603,1.0,0.0,0.4452893317897031,0.005321827808976233,0.02753261707658537,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,100.0,1.0,125.0,250.0,1,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,1.5603701011835571,1027.6754652782759,1015.8647485191225,28965.78285182363,2.8897686180606548,15264.001083909834,40000.0,55264.00108390983,-2.623639283176105,0.0,0.04716406400461341,0.04716406400461341,1.6,1.6471640640046132,1.6471640640046132,8.512,0.04256,0.8064891842099844,0.5241347402234516,0.5241347402234516,True,1.5603701011835571,1.0603701011835571,0.0,-0.5,1.9226207921598015,1.0,0.0,0.5241347402234516,0.0055408909779855985,0.028633495008352317,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,300.0,0.5,375.0,175.0,10,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,0.6241480404734228,1027.6754652782759,1015.8647485191225,20276.047996276542,2.0228380326424586,7555.170018444724,40000.0,47555.170018444725,-2.7214990580841807,0.0,0.04892324817175023,0.04892324817175023,1.6,1.6489232481717502,1.6489232481717502,8.512,0.04256,0.8062825131377173,0.4263689518597512,0.4263689518597512,True,0.6241480404734228,0.12414804047342276,0.0,-0.5,4.806551980399503,1.0,0.0,0.4263689518597512,0.005747562050252611,0.029669815272478004,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,600.0,1.0,750.0,175.0,2,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,0.7801850505917786,1027.6754652782759,1015.8647485191225,20276.047996276542,2.0228380326424586,8672.026802349024,40000.0,48672.02680234902,-2.8329221707100345,0.0,0.050926254777565814,0.050926254777565814,1.6,1.6509262547775658,1.6509262547775658,8.512,0.04256,0.8060471975120341,0.4165852406067868,0.4165852406067868,True,0.7801850505917786,0.28018505059177856,0.0,-0.5,3.845241584319603,1.0,0.0,0.4165852406067868,0.0059828776759358335,0.030847080316393213,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,30.0,2.0,50.0,250.0,1,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.63076863403966,1669.5884464479507,1.63076863403966,0.51908977829326,1027.6754652782759,1019.9337560398063,18986.54190734651,1.8904264441351875,933.1296284328494,40000.0,40933.12962843285,-2.185148300777247,0.0,0.05237532714109397,0.05237532714109397,1.6,1.652375327141094,1.652375327141094,8.512,0.04256,0.8058769587475219,0.46384290865847044,0.46384290865847044,True,0.51908977829326,0.019089778293259974,0.0,-0.5,5.779347090716836,1.0,0.0,0.46384290865847044,0.00615311644044807,0.03169699176742895,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
7.219689545528231,33.30430721076861,343.6391870386481,0.8835845776739497,949.8549660887403,103.84049054468352,1,192.8174527634086,39.256816863085604,68.89492612776264,0.04437969842625059,0.8778797501257065,0.7968130814431131,1230.0760114991413,1.2044186921713596,1230.0760114991413,1.2044186921713596,1.9642255309356247,1027.3881860997617,1015.2171296339652,12398.353528520973,1.2374867176935356,63864.761736598324,68894.92612776265,132759.68786436098,-12.013333239921007,0.0,0.21831786289385366,0.21831786289385366,1.5425396221072687,1.7608574850011223,1.7608574850011223,9.070563880895271,0.04704223477127384,0.8058712216657334,0.09338944470243275,0.09338944470243275,True,1.9642255309356247,1.0357744690643753,0.0,-0.5,1.527319522504629,1.0,0.0,0.09338944470243275,0.024068830313149783,0.12398383444059047,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,monte_carlo
5.0,24.0,100.0,2.0,125.0,250.0,1,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.63076863403966,1669.5884464479507,1.63076863403966,0.51908977829326,1027.6754652782759,1019.9337560398063,18986.54190734651,1.8904264441351875,1062.9613667158071,40000.0,41062.961366715805,-2.198075212509561,0.0,0.05268516937498864,0.05268516937498864,1.6,1.6526851693749887,1.6526851693749887,8.512,0.04256,0.8058405581091413,0.462376342947743,0.462376342947743,True,0.51908977829326,0.019089778293259974,0.0,-0.5,5.779347090716836,1.0,0.0,0.462376342947743,0.0061895170788285525,0.031878527351288016,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,300.0,2.0,375.0,250.0,1,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.63076863403966,1669.5884464479507,1.63076863403966,0.51908977829326,1027.6754652782759,1019.9337560398063,18986.54190734651,1.8904264441351875,1495.7338276589994,40000.0,41495.733827659,-2.2411649182839395,0.0,0.05371797682130423,0.05371797682130423,1.6,1.6537179768213044,1.6537179768213044,8.512,0.04256,0.8057192226478731,0.45755407016542554,0.45755407016542554,True,0.51908977829326,0.019089778293259974,0.0,-0.5,5.779347090716836,1.0,0.0,0.45755407016542554,0.0063108525400968314,0.03248315466979339,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,30.0,1.0,50.0,250.0,4,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.63076863403966,1669.5884464479507,1.63076863403966,0.51908977829326,1027.6754652782759,1019.9337560398063,18986.54190734651,1.8904264441351875,1594.1207134936844,40000.0,41594.120713493685,-2.2509609712800898,0.0,0.053952776207772585,0.053952776207772585,1.6,1.6539527762077726,1.6539527762077726,8.512,0.04256,0.8056916381334853,0.4564717700880986,0.4564717700880986,True,0.51908977829326,0.019089778293259974,0.0,-0.5,5.779347090716836,1.0,0.0,0.4564717700880986,0.0063384370544845615,0.03262050584749884,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,30.0,1.0,50.0,175.0,1,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,1.5603701011835571,1027.6754652782759,1015.8647485191225,20276.047996276542,2.0228380326424586,10651.056485995272,40000.0,50651.05648599527,-3.030359882069919,0.0,0.0544755097819463,0.0544755097819463,1.6,1.6544755097819461,1.6544755097819461,8.512,0.04256,0.805630226764339,0.400308491134489,0.400308491134489,True,1.5603701011835571,1.0603701011835571,0.0,-0.5,1.9226207921598015,1.0,0.0,0.400308491134489,0.006399848423630909,0.032926150589636695,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,100.0,1.0,125.0,250.0,4,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.63076863403966,1669.5884464479507,1.63076863403966,0.51908977829326,1027.6754652782759,1019.9337560398063,18986.54190734651,1.8904264441351875,1889.200223041851,40000.0,41889.20022304185,-2.2803410506381145,0.0,0.05465698070833691,0.05465698070833691,1.6,1.6546569807083369,1.6546569807083369,8.512,0.04256,0.8056089073415958,0.4532562523574429,0.4532562523574429,True,0.51908977829326,0.019089778293259974,0.0,-0.5,5.779347090716836,1.0,0.0,0.4532562523574429,0.006421167846374167,0.03303221232290633,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,30.0,1.0,50.0,100.0,2,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,0.7801850505917786,1027.6754652782759,1015.8647485191225,11586.313140729451,1.1559074472242619,2187.901827832451,40000.0,42187.90182783245,-3.0529646342778793,0.0,0.054881865940272306,0.054881865940272306,1.6,1.6548818659402724,1.6548818659402724,8.512,0.04256,0.8055824875540093,0.274635917851825,0.274635917851825,True,0.7801850505917786,0.28018505059177856,0.0,-0.5,3.845241584319603,1.0,0.0,0.274635917851825,0.006447587633960562,0.03316361552435616,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,1000.0,0.5,1250.0,250.0,10,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,0.6241480404734228,1027.6754652782759,1015.8647485191225,28965.78285182363,2.8897686180606548,19573.719654764223,40000.0,59573.71965476422,-3.053597953460901,0.0,0.05489325085384441,0.05489325085384441,1.6,1.6548932508538445,1.6548932508538445,8.512,0.04256,0.8055811500406668,0.48621746333254484,0.48621746333254484,True,0.6241480404734228,0.12414804047342276,0.0,-0.5,4.806551980399503,1.0,0.0,0.48621746333254484,0.006448925147303149,0.033170266919344896,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
