deep_temp_c,surface_temp_c,intake_depth_m,pipe_diameter_m,pipe_length_m,vertical_lift_height_m,number_of_pipes,it_load_mw,delta_t_c,hx_pressure_drop_kpa,pipe_roughness_mm,turbine_efficiency,pump_efficiency,required_mass_flow_kg_s,required_volumetric_flow_m3_s,actual_mass_flow_kg_s,actual_volumetric_flow_m3_s,velocity_ms,rho_cold_kgm3,rho_hot_kgm3,buoyancy_pressure_pa,buoyancy_head_m,friction_losses_pa,heat_exchanger_losses_pa,total_losses_pa,net_head_m,turbine_generation_mw,pump_assist_power_mw,pump_energy_mw,aux_energy_mw,hydra_total_power_mw,hydra_net_energy_mw,baseline_cooling_energy_mw,baseline_cooling_fraction,energy_savings_fraction,gravity_assist_fraction,pump_offset_fraction,positive_retrofit_benefit,required_velocity_ms,velocity_margin_ms,natural_velocity_ms,natural_velocity_margin_ms,required_flow_capacity_ratio,actual_cooling_capacity_ratio,natural_cooling_capacity_ratio,pressure_balance_ratio,pump_fraction_of_baseline,pump_fraction_of_hydra_total,classification,failure_mode,constraint_flags,issue_count,cooling_works,passive_natural_feasible,requires_pump_assist,circulation_regime,success_layer,turbine_recovery_active,meets_10pct_target,scenario_family
4.5,24.0,60.0,1.5,90.0,240.0,1,200.0,40.0,10.0,0.03,0.85,0.84,1252.1913348359628,1.2253476425401362,3782.378184398282,3.7012939336901143,2.094503912472276,1027.7323791967958,1016.0816232363092,27430.5398333698,2.736238647145015,2088.4074652196896,10000.0,12088.40746521969,1.5304013617798953,0.04826788024448903,0.0,0.0,1.6,1.551732119755511,1.551732119755511,8.54,0.0427,0.8182983466328442,1.0,1.0,True,0.6934049220133813,0.19340492201338133,2.094503912472276,1.594503912472276,4.326476355675632,3.0206072180604684,3.0206072180604684,2.269160756889765,0.0,0.0,PASS,NONE,NONE,0,True,True,False,PASSIVE_NATURAL,PASSIVE_STANDALONE,True,True,focus_window
4.5,24.0,250.0,1.0,300.0,250.0,3,200.0,40.0,10.0,0.03,0.85,0.84,1252.1913348359628,1.2253476425401362,3593.597121592339,3.516559840880099,1.4924743502787112,1027.7323791967958,1016.0816232363092,28573.47899309354,2.850248590776057,2553.848446164002,10000.0,12553.848446164002,1.5979828498369202,0.04788389103000822,0.0,0.0,1.6,1.5521161089699917,1.5521161089699917,8.54,0.0427,0.818253383024591,1.0,1.0,True,0.520053691510036,0.020053691510035998,1.4924743502787112,0.9924743502787112,5.768635140900843,2.869846661303642,2.869846661303642,2.2760732786944353,0.0,0.0,PASS,NONE,NONE,0,True,True,False,PASSIVE_NATURAL,PASSIVE_STANDALONE,True,True,focus_window
4.5,24.0,60.0,1.2,90.0,220.0,2,200.0,40.0,10.0,0.03,0.85,0.84,1252.1913348359628,1.2253476425401362,4214.294417032641,4.12395101708437,1.8231866373272967,1027.7323791967958,1016.0816232363092,25144.661513922318,2.5082187598829306,1496.8921728451755,10000.0,11496.892172845175,1.3613860370675956,0.04784032241680777,0.0,0.0,1.6,1.5521596775831923,1.5521596775831923,8.54,0.0427,0.8182482813134435,1.0,1.0,True,0.5417225953229541,0.04172259532295408,1.8231866373272967,1.3231866373272967,5.537889735264809,3.365535521442267,3.365535521442267,2.187083355736099,0.0,0.0,PASS,NONE,NONE,0,True,True,False,PASSIVE_NATURAL,PASSIVE_STANDALONE,True,True,focus_window
4.5,24.0,60.0,1.3,90.0,240.0,2,200.0,36.0,10.0,0.03,0.85,0.84,1391.3237053732921,1.360374502970755,4704.037489361906,4.599398857959932,1.7325847656699205,1027.7323791967958,1017.7686241444916,23458.664895145095,2.3381080807556405,1318.6917943331453,10000.0,11318.691794333145,1.209982295839815,0.04746109165320798,0.0,0.0,1.6,1.552538908346792,1.552538908346792,8.54,0.0427,0.818203874900844,1.0,1.0,True,0.5124504771691738,0.012450477169173801,1.7325847656699205,1.2325847656699205,5.854224229768097,3.3809799051039766,3.3809799051039766,2.072559737591759,0.0,0.0,PASS,NONE,NONE,0,True,True,False,PASSIVE_NATURAL,PASSIVE_STANDALONE,True,True,focus_window
4.5,24.0,60.0,1.2,90.0,240.0,2,200.0,38.0,10.0,0.03,0.85,0.84,1318.0961419325927,1.2893005860898445,4162.949849062121,4.072004696401657,1.8002213214603786,1027.7323791967958,1016.9361118493122,25418.731842915506,2.5344980614147348,1722.867903324799,10000.0,11722.867903324799,1.3656126048620043,0.04740417894079774,0.0,0.0,1.6,1.5525958210592024,1.5525958210592024,8.54,0.0427,0.8181972106488054,1.0,1.0,True,0.569996003909657,0.06999600390965699,1.8002213214603786,1.3002213214603786,5.263194793336644,3.158305161987959,3.158305161987959,2.16830318762752,0.0,0.0,PASS,NONE,NONE,0,True,True,False,PASSIVE_NATURAL,PASSIVE_STANDALONE,True,True,focus_window
4.5,24.0,120.0,1.0,144.0,230.0,3,200.0,40.0,10.0,0.03,0.85,0.84,1252.1913348359628,1.2253476425401362,3931.121639215757,3.8468487196348233,1.632653304150962,1027.7323791967958,1016.0816232363092,26287.60067364606,2.6222287035139726,1869.279688278289,10000.0,11869.27968827829,1.438249751800771,0.04714533467856902,0.0,0.0,1.6,1.5528546653214308,1.5528546653214308,8.54,0.0427,0.8181669010162259,1.0,1.0,True,0.520053691510036,0.020053691510035998,1.632653304150962,1.132653304150962,5.768635140900843,3.1393937410777037,3.1393937410777037,2.214759561155748,0.0,0.0,PASS,NONE,NONE,0,True,True,False,PASSIVE_NATURAL,PASSIVE_STANDALONE,True,True,focus_window
4.5,24.0,250.0,1.2,300.0,240.0,2,200.0,40.0,10.0,0.03,0.85,0.84,1252.1913348359628,1.2253476425401362,3678.2561394200957,3.599403991793022,1.5912859374404427,1027.7323791967958,1016.0816232363092,27430.5398333698,2.736238647145015,2273.738513732979,10000.0,12273.738513732978,1.5119143039043133,0.04637213349680734,0.0,0.0,1.6,1.5536278665031926,1.5536278665031926,8.54,0.0427,0.8180763622361602,1.0,1.0,True,0.5417225953229541,0.04172259532295408,1.5912859374404427,1.0912859374404427,5.537889735264809,2.9374553529408884,2.9374553529408884,2.234896873733949,0.0,0.0,PASS,NONE,NONE,0,True,True,False,PASSIVE_NATURAL,PASSIVE_STANDALONE,True,True,focus_window
4.5,24.0,120.0,1.0,144.0,250.0,3,200.0,38.0,10.0,0.03,0.85,0.84,1318.0961419325927,1.2893005860898445,3875.4063287007184,3.7907429450511607,1.60884127385499,1027.7323791967958,1016.9361118493122,26477.845669703653,2.640102147307015,2142.646316759102,10000.0,12142.646316759103,1.429360646099975,0.046189897441115034,0.0,0.0,1.6,1.553810102558885,1.553810102558885,8.54,0.0427,0.8180550231195686,1.0,1.0,True,0.5471961637532707,0.04719616375327074,1.60884127385499,1.10884127385499,5.482494576392338,2.940154519395374,2.940154519395374,2.1805663262347776,0.0,0.0,PASS,NONE,NONE,0,True,True,False,PASSIVE_NATURAL,PASSIVE_STANDALONE,True,True,focus_window
4.5,24.0,120.0,1.1,144.0,250.0,2,200.0,40.0,10.0,0.03,0.85,0.84,1252.1913348359628,1.2253476425401362,3476.468988959939,3.4019426276767817,1.7898710258174908,1027.7323791967958,1016.0816232363092,28573.47899309354,2.850248590776057,2670.8449235211147,10000.0,12670.844923521116,1.5863122708082524,0.04598487142357999,0.0,0.0,1.6,1.55401512857642,1.55401512857642,8.54,0.0427,0.818031015389178,1.0,1.0,True,0.6446946588967387,0.14469465889673871,1.7898710258174908,1.2898710258174908,4.65336568032668,2.776308134583407,2.776308134583407,2.255057114624778,0.0,0.0,PASS,NONE,NONE,0,True,True,False,PASSIVE_NATURAL,PASSIVE_STANDALONE,True,True,focus_window
4.5,24.0,60.0,1.0,90.0,220.0,3,200.0,40.0,10.0,0.03,0.85,0.84,1252.1913348359628,1.2253476425401362,4065.622561673943,3.9784662956941577,1.6885135383579395,1027.7323791967958,1016.0816232363092,25144.661513922318,2.5082187598829306,1620.3455945016663,10000.0,11620.345594501667,1.349071367888251,0.04573512979907475,0.0,0.0,1.6,1.5542648702009252,1.5542648702009252,8.54,0.0427,0.8180017716392359,1.0,1.0,True,0.520053691510036,0.020053691510035998,1.6885135383579395,1.1885135383579395,5.768635140900843,3.2468061777528106,3.2468061777528106,2.163847994832432,0.0,0.0,PASS,NONE,NONE,0,True,True,False,PASSIVE_NATURAL,PASSIVE_STANDALONE,True,True,focus_window
