deep_temp_c,surface_temp_c,intake_depth_m,pipe_diameter_m,pipe_length_m,vertical_lift_height_m,number_of_pipes,it_load_mw,delta_t_c,hx_pressure_drop_kpa,pipe_roughness_mm,turbine_efficiency,pump_efficiency,mass_flow_kg_s,volumetric_flow_m3_s,velocity_ms,rho_cold_kgm3,rho_hot_kgm3,buoyancy_pressure_pa,buoyancy_head_m,friction_losses_pa,heat_exchanger_losses_pa,total_losses_pa,net_head_m,turbine_generation_mw,pump_energy_mw,aux_energy_mw,hydra_net_energy_mw,baseline_cooling_energy_mw,baseline_cooling_fraction,energy_savings_fraction,gravity_assist_fraction,pump_offset_fraction,required_velocity_ms,natural_velocity_ms,required_flow_capacity_ratio,natural_cooling_capacity_ratio,pressure_balance_ratio,classification,failure_mode,constraint_flags,issue_count,cooling_works,passive_natural_feasible,requires_pump_assist,circulation_regime,success_layer,turbine_recovery_active,meets_10pct_target,scenario_family
4.5,24.0,120.0,1.1,144.0,250.0,2,200.0,40.0,10.0,0.03,0.85,0.84,1252.1913348359628,1.2243439979067725,0.6441666092950611,1027.7947000000001,1017.6947,24770.250000000335,2.4688468197391136,2668.657316444578,10000.0,12668.657316444578,1.206163789649856,0.012594035512140403,0.0,0.7,0.6874059644878596,11.256,0.056280000000000004,0.938929818364618,1.0,1.0,0.6441666092950611,1.5872373236806876,4.657180233671266,2.4640167633303265,1.9552387740291355,PASS,NONE,NONE,0,True,True,False,PASSIVE_NATURAL,PASSIVE_STANDALONE,True,True,focus_window
4.5,24.0,60.0,1.0,90.0,240.0,3,200.0,40.0,10.0,0.03,0.85,0.84,1252.1913348359628,1.2243439979067725,0.519627731498016,1027.7947000000001,1017.6947,23779.440000000322,2.370092946949549,1696.7466065178296,10000.0,11696.74660651783,1.204280100458479,0.012574367164629388,0.0,0.7,0.6874256328353706,11.256,0.056280000000000004,0.9389280709989898,1.0,1.0,0.519627731498016,1.5692860819565246,5.773363926038758,3.0200198850675006,2.03299608001678,PASS,NONE,NONE,0,True,True,False,PASSIVE_NATURAL,PASSIVE_STANDALONE,True,True,focus_window
4.5,24.0,120.0,1.2,144.0,240.0,2,200.0,40.0,10.0,0.03,0.85,0.84,1252.1913348359628,1.2243439979067725,0.5412788869771,1027.7947000000001,1017.6947,23779.440000000322,2.370092946949549,1745.4032609138035,10000.0,11745.403260913803,1.1994304995677072,0.012523730554276642,0.0,0.7,0.6874762694457234,11.256,0.056280000000000004,0.9389235723662293,1.0,1.0,0.5412788869771,1.6067550267163508,5.542429368997209,2.968442082952199,2.0245741650380986,PASS,NONE,NONE,0,True,True,False,PASSIVE_NATURAL,PASSIVE_STANDALONE,True,True,focus_window
4.5,24.0,60.0,0.9,90.0,250.0,3,200.0,40.0,10.0,0.03,0.85,0.84,1252.1913348359628,1.2243439979067725,0.6415157178987851,1027.7947000000001,1017.6947,24770.250000000335,2.4688468197391136,2839.0889091586546,10000.0,12839.088909158654,1.18917690031062,0.012416668649186207,0.0,0.7,0.6875833313508137,11.256,0.056280000000000004,0.9389140608252652,1.0,1.0,0.6415157178987851,1.5330071785837316,4.676424780091394,2.389664252662319,1.9292840929180488,PASS,NONE,NONE,0,True,True,False,PASSIVE_NATURAL,PASSIVE_STANDALONE,True,True,focus_window
4.5,24.0,120.0,1.0,144.0,240.0,3,200.0,40.0,10.0,0.03,0.85,0.84,1252.1913348359628,1.2243439979067725,0.519627731498016,1027.7947000000001,1017.6947,23779.440000000322,2.370092946949549,1906.612712348645,10000.0,11906.612712348644,1.1833627795613775,0.012355961103647065,0.0,0.7,0.687644038896353,11.256,0.056280000000000004,0.9389086674754484,1.0,1.0,0.519627731498016,1.4796193311417847,5.773363926038758,2.847460290227859,1.9971624654708113,PASS,NONE,NONE,0,True,True,False,PASSIVE_NATURAL,PASSIVE_STANDALONE,True,True,focus_window
4.5,24.0,60.0,1.4,90.0,250.0,1,200.0,40.0,10.0,0.03,0.85,0.84,1252.1913348359628,1.2243439979067725,0.7953485686194124,1027.7947000000001,1017.6947,24770.250000000335,2.4688468197391136,2919.6085123223493,10000.0,12919.60851232235,1.1811515244586468,0.012332872510266,0.0,0.7,0.687667127489734,11.256,0.056280000000000004,0.9389066162500236,1.0,1.0,0.7953485686194124,1.853632047327261,3.7719310983453216,2.330590788067734,1.917260107098074,PASS,NONE,NONE,0,True,True,False,PASSIVE_NATURAL,PASSIVE_STANDALONE,True,True,focus_window
4.5,24.0,250.0,1.5,300.0,250.0,1,200.0,40.0,10.0,0.03,0.85,0.84,1252.1913348359628,1.2243439979067725,0.692836975330688,1027.7947000000001,1017.6947,24770.250000000335,2.4688468197391136,2986.887136100058,10000.0,12986.887136100058,1.1744458748850648,0.012262856157937782,0.0,0.7,0.6877371438420622,11.256,0.056280000000000004,0.9389003958917855,1.0,1.0,0.692836975330688,1.605808092638385,4.330022944529069,2.3177286285448893,1.9073277329981326,PASS,NONE,NONE,0,True,True,False,PASSIVE_NATURAL,PASSIVE_STANDALONE,True,True,focus_window
4.5,24.0,60.0,1.5,90.0,240.0,1,200.0,40.0,10.0,0.03,0.85,0.84,1252.1913348359628,1.2243439979067725,0.692836975330688,1027.7947000000001,1017.6947,23779.440000000322,2.370092946949549,2086.696914783244,10000.0,12086.696914783244,1.1654138161691667,0.01216854884313373,0.0,0.7,0.6878314511568663,11.256,0.056280000000000004,0.9388920174878407,1.0,1.0,0.692836975330688,1.8538906070729095,4.330022944529069,2.6757962884242077,1.9674059974909837,PASS,NONE,NONE,0,True,True,False,PASSIVE_NATURAL,PASSIVE_STANDALONE,True,True,focus_window
4.5,24.0,60.0,1.2,90.0,250.0,2,200.0,38.0,10.0,0.03,0.85,0.84,1318.0961419325927,1.288283207263386,0.5695462237173573,1027.7947000000001,1018.4885000000002,22823.45549999998,2.273927675309065,1758.589427758655,10000.0,11758.589427758656,1.1024056013454178,0.012116478978763846,0.0,0.7,0.6878835210212362,11.256,0.056280000000000004,0.9388873915226337,1.0,1.0,0.5695462237173573,1.617611210461456,5.26735122641912,2.840175464431156,1.9410028422389125,PASS,NONE,NONE,0,True,True,False,PASSIVE_NATURAL,PASSIVE_STANDALONE,True,True,focus_window
4.5,24.0,120.0,0.9,144.0,250.0,3,200.0,40.0,10.0,0.03,0.85,0.84,1252.1913348359628,1.2243439979067725,0.6415157178987851,1027.7947000000001,1017.6947,24770.250000000335,2.4688468197391136,3189.7291216906037,10000.0,13189.729121690603,1.1542286469186624,0.012051760045493699,0.0,0.7,0.6879482399545063,11.256,0.056280000000000004,0.9388816417950865,1.0,1.0,0.6415157178987851,1.4443337018219666,4.676424780091394,2.25143930464046,1.8779953531619904,PASS,NONE,NONE,0,True,True,False,PASSIVE_NATURAL,PASSIVE_STANDALONE,True,True,focus_window
