deep_temp_c,surface_temp_c,intake_depth_m,pipe_diameter_m,pipe_length_m,vertical_lift_height_m,number_of_pipes,it_load_mw,delta_t_c,hx_pressure_drop_kpa,pipe_roughness_mm,turbine_efficiency,pump_efficiency,mass_flow_kg_s,volumetric_flow_m3_s,velocity_ms,rho_cold_kgm3,rho_hot_kgm3,buoyancy_pressure_pa,buoyancy_head_m,friction_losses_pa,heat_exchanger_losses_pa,total_losses_pa,net_head_m,turbine_generation_mw,pump_energy_mw,aux_energy_mw,hydra_net_energy_mw,baseline_cooling_energy_mw,baseline_cooling_fraction,energy_savings_fraction,gravity_assist_fraction,pump_offset_fraction,required_velocity_ms,natural_velocity_ms,required_flow_capacity_ratio,natural_cooling_capacity_ratio,pressure_balance_ratio,classification,failure_mode,constraint_flags,issue_count,cooling_works,passive_natural_feasible,requires_pump_assist,circulation_regime,success_layer,turbine_recovery_active,meets_10pct_target,scenario_family
5.0,24.0,30.0,1.0,50.0,100.0,2,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2244962899969567,0.7795385494028104,1027.7435,1017.4915,10057.212000000065,1.0025253821688036,2186.0888206081186,40000.0,42186.08882060812,-3.2026782883004055,0.0,0.047977671303175345,0.7,0.7479776713031754,11.224,0.05612,0.9333590813165382,0.23840114789420974,0.23840114789420974,0.7795385494028104,0.0,3.8484305905054246,0.0,0.23840114789420974,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,30.0,0.5,50.0,100.0,10,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2244962899969567,0.6236308395222484,1027.7435,1017.4915,10057.212000000065,1.0025253821688036,2492.6608071903274,40000.0,42492.660807190325,-3.23323806948137,0.0,0.04843547162047645,0.7,0.7484354716204764,11.224,0.05612,0.9333182936902641,0.23668115408527796,0.23668115408527796,0.6236308395222484,0.0,4.81053823813178,0.0,0.23668115408527796,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,100.0,1.0,125.0,100.0,2,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2244962899969567,0.7795385494028104,1027.7435,1017.4915,10057.212000000065,1.0025253821688036,2813.06481067122,40000.0,42813.06481067122,-3.26517665703805,0.0,0.04891392712482099,0.7,0.748913927124821,11.224,0.05612,0.9332756657942961,0.23490988193616288,0.23490988193616288,0.7795385494028104,0.0,3.8484305905054246,0.0,0.23490988193616288,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,30.0,1.0,50.0,175.0,1,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2244962899969567,1.5590770988056208,1027.7435,1017.4915,17600.121000000116,1.7544194187954063,10642.230476477735,40000.0,50642.23047647774,-3.293711361614825,0.0,0.049341390814170896,0.7,0.749341390814171,11.224,0.05612,0.9332375810037268,0.3475384246389978,0.3475384246389978,1.5590770988056208,0.0,1.9242152952527123,0.0,0.3475384246389978,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,30.0,2.0,50.0,250.0,1,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.6297110468427551,0.5187531378329837,1027.7435,1021.1945000000001,16061.422499999946,1.5981449902339597,932.5244745640024,40000.0,40932.524474564,-2.4747264460696194,0.0,0.049430133701341104,0.7,0.7494301337013412,11.224,0.05612,0.9332296744742212,0.39238778223856485,0.39238778223856485,0.5187531378329837,0.0,5.7830975491195415,0.0,0.39238778223856485,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,100.0,2.0,125.0,250.0,1,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.6297110468427551,0.5187531378329837,1027.7435,1021.1945000000001,16061.422499999946,1.5981449902339597,1062.2720142786939,40000.0,41062.27201427869,-2.487636596499335,0.0,0.04968800077301635,0.7,0.7496880007730163,11.224,0.05612,0.9332066998598524,0.39114792514196156,0.39114792514196156,0.5187531378329837,0.0,5.7830975491195415,0.0,0.39114792514196156,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,100.0,0.5,125.0,100.0,10,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2244962899969567,0.6236308395222484,1027.7435,1017.4915,10057.212000000065,1.0025253821688036,3440.7074218312773,40000.0,43440.70742183128,-3.3277414760573434,0.0,0.049851178403856965,0.7,0.749851178403857,11.224,0.05612,0.93319216158198,0.2315158430165384,0.2315158430165384,0.6236308395222484,0.0,4.81053823813178,0.0,0.2315158430165384,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,300.0,2.0,375.0,250.0,1,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.6297110468427551,0.5187531378329837,1027.7435,1021.1945000000001,16061.422499999946,1.5981449902339597,1494.7638133276646,40000.0,41494.76381332766,-2.530670431265053,0.0,0.050547557678600495,0.7,0.7505475576786005,11.224,0.05612,0.9331301178119564,0.38707106690028187,0.38707106690028187,0.5187531378329837,0.0,5.7830975491195415,0.0,0.38707106690028187,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,30.0,1.0,50.0,250.0,4,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.6297110468427551,0.5187531378329837,1027.7435,1021.1945000000001,16061.422499999946,1.5981449902339597,1593.0868932314343,40000.0,41593.08689323143,-2.5404537824951565,0.0,0.05074297012918438,0.7,0.7507429701291845,11.224,0.05612,0.933112707579367,0.38615605860726987,0.38615605860726987,0.5187531378329837,0.0,5.7830975491195415,0.0,0.38615605860726987,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,100.0,1.0,125.0,250.0,4,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.6297110468427551,0.5187531378329837,1027.7435,1021.1945000000001,16061.422499999946,1.5981449902339597,1887.9750376129837,40000.0,41887.97503761298,-2.569795767031256,0.0,0.05132904630782043,0.7,0.7513290463078205,11.224,0.05612,0.9330604912412847,0.38343754945369685,0.38343754945369685,0.5187531378329837,0.0,5.7830975491195415,0.0,0.38343754945369685,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,1000.0,0.5,1250.0,250.0,10,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2244962899969567,0.6236308395222484,1027.7435,1017.4915,25143.030000000163,2.506313455422009,19557.49987072744,40000.0,59557.499870727435,-3.430511314595676,0.0,0.051390720340143414,0.7,0.7513907203401434,11.224,0.05612,0.9330549964059031,0.4221639601154243,0.4221639601154243,0.6236308395222484,0.0,4.81053823813178,0.0,0.4221639601154243,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,600.0,0.5,750.0,175.0,10,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2244962899969567,0.6236308395222484,1027.7435,1017.4915,17600.121000000116,1.7544194187954063,12289.142491813484,40000.0,52289.14249181349,-3.457879234139821,0.0,0.05180070502481728,0.7,0.7518007050248172,11.224,0.05612,0.9330184689037048,0.33659226679335263,0.33659226679335263,0.6236308395222484,0.0,4.81053823813178,0.0,0.33659226679335263,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,600.0,2.0,750.0,250.0,1,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.6297110468427551,0.5187531378329837,1027.7435,1021.1945000000001,16061.422499999946,1.5981449902339597,2143.501511901121,40000.0,42143.50151190112,-2.59522118341363,0.0,0.051836893036976736,0.7,0.7518368930369767,11.224,0.05612,0.9330152447401125,0.3811126727442018,0.3811126727442018,0.5187531378329837,0.0,5.7830975491195415,0.0,0.3811126727442018,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
